userId,movieId,rating,rating_timestamp,title,genres,imdbId,tmdbId
34,2959,4.0,1162049153,Fight Club (1999),Action|Crime|Drama|Thriller,137523,550.0
34,3000,4.0,1163954620,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy,119698,128.0
34,3052,2.5,1166464035,Dogma (1999),Adventure|Comedy|Fantasy,120655,1832.0
34,3489,3.0,1168811503,Hook (1991),Adventure|Comedy|Fantasy,102057,879.0
34,3617,1.5,1162050185,Road Trip (2000),Comedy,215129,9285.0
34,3624,4.0,1166464079,Shanghai Noon (2000),Action|Adventure|Comedy|Western,184894,8584.0
34,3717,4.5,1162048501,Gone in 60 Seconds (2000),Action|Crime,187078,9679.0
34,3793,5.0,1162048832,X-Men (2000),Action|Adventure|Sci-Fi,120903,36657.0
34,3948,3.0,1162050036,Meet the Parents (2000),Comedy,212338,1597.0
34,3977,4.5,1162047944,Charlie's Angels (2000),Action|Comedy,160127,4327.0
34,3996,5.0,1162049140,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",Action|Drama|Romance,190332,146.0
34,3997,2.0,1162050228,Dungeons & Dragons (2000),Action|Adventure|Comedy|Fantasy,190374,11849.0
34,4226,4.5,1162049184,Memento (2000),Mystery|Thriller,209144,77.0
34,4246,4.0,1162048053,Bridget Jones's Diary (2001),Comedy|Drama|Romance,243155,634.0
34,4306,3.5,1162048723,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance,126029,808.0
34,4310,0.5,1162048162,Pearl Harbor (2001),Action|Drama|Romance|War,213149,676.0
34,4367,4.5,1162048495,Lara Croft: Tomb Raider (2001),Action|Adventure,146316,1995.0
34,4369,3.0,1162050120,"Fast and the Furious, The (2001)",Action|Crime|Thriller,232500,9799.0
34,4446,5.0,1162050179,Final Fantasy: The Spirits Within (2001),Adventure|Animation|Fantasy|Sci-Fi,173840,2114.0
34,4447,4.0,1162048991,Legally Blonde (2001),Comedy|Romance,250494,8835.0
34,4643,4.0,1168811375,Planet of the Apes (2001),Action|Adventure|Drama|Sci-Fi,133152,869.0
34,4720,4.0,1162049097,"Others, The (2001)",Drama|Horror|Mystery|Thriller,230600,1933.0
34,4874,1.0,1162050046,K-PAX (2001),Drama|Fantasy|Mystery|Sci-Fi,272152,167.0
34,4973,4.0,1162049117,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,211915,194.0
34,5146,3.0,1163954882,Vampire Hunter D: Bloodlust (Banpaia hantâ D) (2000),Animation|Fantasy|Horror|Sci-Fi,216651,15999.0
34,5349,5.0,1162048858,Spider-Man (2002),Action|Adventure|Sci-Fi|Thriller,145487,557.0
34,5378,4.0,1162048024,Star Wars: Episode II - Attack of the Clones (2002),Action|Adventure|Sci-Fi|IMAX,121765,1894.0
34,5449,2.0,1162050159,Mr. Deeds (2002),Comedy|Romance,280590,2022.0
34,5459,2.0,1162048159,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),Action|Comedy|Sci-Fi,120912,608.0
34,5952,1.0,1162049047,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy,167261,121.0
34,6242,3.5,1168811107,Ringu (Ring) (1998),Horror|Mystery|Thriller,178868,2671.0
34,6333,5.0,1162048745,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller,290334,36658.0
34,6378,4.5,1162050501,"Italian Job, The (2003)",Action|Crime,317740,9654.0
34,6387,4.5,1166463791,Once a Thief (Zong heng si hai) (1991),Action|Comedy|Crime|Thriller,101020,47423.0
34,6539,5.0,1162047962,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy,325980,22.0
34,6567,3.5,1166464142,Buffalo Soldiers (2001),Comedy|Crime|Drama|War,252299,9104.0
34,6618,5.0,1166463958,Shaolin Soccer (Siu lam juk kau) (2001),Action|Comedy,286112,11770.0
34,6711,5.0,1162049178,Lost in Translation (2003),Comedy|Drama|Romance,335266,153.0
34,6721,4.5,1166463676,Once Upon a Time in China (Wong Fei Hung) (1991),Action|Adventure|Drama,103285,10617.0
34,6857,4.0,1163954715,Ninja Scroll (Jûbei ninpûchô) (1995),Action|Adventure|Animation|Fantasy,107692,14282.0
34,6874,5.0,1162048034,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller,266697,24.0
34,6934,0.5,1162048208,"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX,242653,605.0
34,7090,4.5,1162049159,Hero (Ying xiong) (2002),Action|Adventure|Drama,299977,79.0
34,7438,4.5,1162048087,Kill Bill: Vol. 2 (2004),Action|Drama|Thriller,378194,393.0
34,7451,4.5,1163954582,Mean Girls (2004),Comedy,377092,10625.0
34,8622,2.0,1163954952,Fahrenheit 9/11 (2004),Documentary,361596,1777.0
34,8636,5.0,1162048948,Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX,316654,558.0
34,8957,2.0,1162050052,Saw (2004),Horror|Mystery|Thriller,387564,176.0
34,26606,4.5,1163954565,"Chinese Ghost Story, A (Sinnui yauwan) (1987)",Action|Fantasy|Horror|Romance,93978,30421.0
34,27193,4.5,1163954693,Taxi 2 (2000),Action|Comedy,183869,2332.0
34,27728,3.0,1166463862,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),Action|Animation|Drama|Sci-Fi|Thriller,347246,12140.0
34,27801,5.0,1166463947,Ong-Bak: The Thai Warrior (Ong Bak) (2003),Action|Thriller,368909,9316.0
34,31184,3.0,1163954786,Appleseed (Appurushîdo) (2004),Action|Animation|Fantasy|Sci-Fi,401233,11633.0
34,31685,2.0,1166464153,Hitch (2005),Comedy|Romance,386588,8488.0
34,44974,4.5,1166463868,Hard Candy (2005),Drama|Thriller,424136,2652.0
34,45499,5.0,1162050637,X-Men: The Last Stand (2006),Action|Sci-Fi|Thriller,376994,36668.0
35,11,4.0,830939577,"American President, The (1995)",Comedy|Drama|Romance,112346,9087.0
35,21,5.0,830939505,Get Shorty (1995),Comedy|Crime|Thriller,113161,8012.0
35,39,3.0,830939546,Clueless (1995),Comedy|Romance,112697,9603.0
35,50,5.0,830939598,"Usual Suspects, The (1995)",Crime|Mystery|Thriller,114814,629.0
35,60,5.0,830939912,"Indian in the Cupboard, The (1995)",Adventure|Children|Fantasy,113419,11359.0
35,62,5.0,830939748,Mr. Holland's Opus (1995),Drama,113862,2054.0
35,150,5.0,830939391,Apollo 13 (1995),Adventure|Drama|IMAX,112384,568.0
35,185,5.0,830939521,"Net, The (1995)",Action|Crime|Thriller,113957,1642.0
35,222,4.0,830939893,Circle of Friends (1995),Drama|Romance,112679,22625.0
35,231,3.0,830939488,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy,109686,8467.0
35,235,4.0,830939733,Ed Wood (1994),Comedy|Drama,109707,522.0
35,236,4.0,830939695,French Kiss (1995),Action|Comedy|Romance,113117,397.0
35,237,3.0,830939834,Forget Paris (1995),Comedy|Romance,113097,10525.0
35,252,4.0,830940246,I.Q. (1994),Comedy|Romance,110099,11777.0
35,261,5.0,830939733,Little Women (1994),Drama,110367,9587.0
35,266,2.0,830939546,Legends of the Fall (1994),Drama|Romance|War|Western,110322,4476.0
35,300,4.0,830939505,Quiz Show (1994),Drama,110932,11450.0
35,316,3.0,830939438,Stargate (1994),Action|Adventure|Sci-Fi,111282,2164.0
35,339,5.0,830939488,While You Were Sleeping (1995),Comedy|Romance,114924,2064.0
35,342,4.0,830939941,Muriel's Wedding (1994),Comedy,110598,236.0
35,590,5.0,830940157,Dances with Wolves (1990),Adventure|Drama|Western,99348,581.0
35,592,4.0,830939391,Batman (1989),Action|Crime|Thriller,96895,268.0
35,595,3.0,830939438,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,101414,10020.0
36,25,2.5,1100803583,Leaving Las Vegas (1995),Drama|Romance,113627,451.0
36,315,0.5,1100803362,"Specialist, The (1994)",Action|Drama|Thriller,111255,2636.0
36,318,4.0,1100804003,"Shawshank Redemption, The (1994)",Crime|Drama,111161,278.0
36,544,3.0,1100803734,Striking Distance (1993),Action|Crime,108238,11074.0
36,548,3.0,1100803739,Terminal Velocity (1994),Action|Mystery|Thriller,111400,9057.0
36,552,2.0,1100803437,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,108333,10057.0
36,904,3.5,1100803350,Rear Window (1954),Mystery|Thriller,47396,567.0
36,908,3.5,1100803999,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller,53125,213.0
36,919,1.5,1100803557,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical,32138,630.0
36,996,2.5,1100803714,Last Man Standing (1996),Action|Crime|Drama|Thriller,116830,9333.0
36,1015,2.0,1100803711,Homeward Bound: The Incredible Journey (1993),Adventure|Children|Drama,107131,6878.0
36,1086,3.5,1100803718,Dial M for Murder (1954),Crime|Mystery|Thriller,46912,521.0
36,1090,2.5,1100803399,Platoon (1986),Drama|War,91763,792.0
36,1094,1.5,1100803388,"Crying Game, The (1992)",Drama|Romance|Thriller,104036,11386.0
36,1222,2.5,1100803585,Full Metal Jacket (1987),Drama|War,93058,600.0
36,1234,4.0,1100803365,"Sting, The (1973)",Comedy|Crime,70735,9277.0
36,1252,2.0,1100803384,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller,71315,829.0
36,1262,4.0,1100803705,"Great Escape, The (1963)",Action|Adventure|Drama|War,57115,5925.0
36,1278,2.5,1100803373,Young Frankenstein (1974),Comedy|Fantasy,72431,3034.0
36,1358,2.5,1100803352,Sling Blade (1996),Drama,117666,12498.0
36,1372,3.0,1100803549,Star Trek VI: The Undiscovered Country (1991),Action|Mystery|Sci-Fi,102975,174.0
36,1376,2.0,1100803435,Star Trek IV: The Voyage Home (1986),Adventure|Comedy|Sci-Fi,92007,168.0
36,1396,1.5,1100803431,Sneakers (1992),Action|Comedy|Crime|Drama|Sci-Fi,105435,2322.0
36,1485,0.5,1100803422,Liar Liar (1997),Comedy,119528,1624.0
36,1500,2.0,1100803341,Grosse Pointe Blank (1997),Comedy|Crime|Romance,119229,9434.0
36,1597,2.0,1100803701,Conspiracy Theory (1997),Drama|Mystery|Romance|Thriller,118883,8834.0
36,1617,4.5,1100803546,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,119488,2118.0
36,1704,3.0,1100803579,Good Will Hunting (1997),Drama|Romance,119217,489.0
36,1892,3.5,1100803720,"Perfect Murder, A (1998)",Thriller,120787,1965.0
36,2012,2.0,1100803337,Back to the Future Part III (1990),Adventure|Comedy|Sci-Fi|Western,99088,196.0
36,2082,2.0,1100803686,"Mighty Ducks, The (1992)",Children|Comedy,104868,10414.0
36,2194,2.5,1100803540,"Untouchables, The (1987)",Action|Crime|Drama,94226,117.0
36,2269,3.0,1100803893,Indecent Proposal (1993),Drama|Romance,107211,4478.0
36,2302,1.5,1100803424,My Cousin Vinny (1992),Comedy,104952,10377.0
36,2359,4.5,1100803669,Waking Ned Devine (a.k.a. Waking Ned) (1998),Comedy,166396,10162.0
36,2376,4.0,1100803664,"View to a Kill, A (1985)",Action|Adventure|Thriller,90264,707.0
36,2406,3.0,1100803401,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,88011,9326.0
36,2581,2.5,1100803667,Never Been Kissed (1999),Comedy|Romance,151738,11355.0
36,2735,2.0,1100803683,"Golden Child, The (1986)",Action|Adventure|Comedy|Fantasy|Mystery,91129,10136.0
36,2794,3.0,1100803678,European Vacation (aka National Lampoon's European Vacation) (1985),Adventure|Comedy|Romance,89670,11418.0
36,3066,3.5,1100803882,Tora! Tora! Tora! (1970),Action|Drama|War,66473,11165.0
36,3270,1.5,1100803853,"Cutting Edge, The (1992)",Comedy|Drama|Romance,104040,16562.0
36,3308,2.0,1100803868,"Flamingo Kid, The (1984)",Comedy|Drama,87265,25010.0
36,3347,4.5,1100803989,Never Cry Wolf (1983),Adventure|Drama,86005,14280.0
36,3362,2.5,1100803617,Dog Day Afternoon (1975),Crime|Drama,72890,968.0
36,3363,4.5,1100803627,American Graffiti (1973),Comedy|Drama,69704,838.0
36,3766,2.0,1100803862,Missing in Action (1984),Action|War,87727,15379.0
36,3798,3.0,1100803648,What Lies Beneath (2000),Drama|Horror|Mystery,161081,2655.0
36,3861,2.0,1100803848,"Replacements, The (2000)",Comedy,191397,10393.0
36,3897,4.5,1100803381,Almost Famous (2000),Drama,181875,786.0
36,4025,2.0,1100803619,Miss Congeniality (2000),Comedy|Crime,212346,1493.0
36,4085,2.0,1100803624,Beverly Hills Cop (1984),Action|Comedy|Crime|Drama,86960,90.0
36,4220,2.0,1100803825,"Longest Yard, The (1974)",Comedy,71771,4985.0
36,4995,1.0,1100803560,"Beautiful Mind, A (2001)",Drama|Romance,268978,453.0
36,5093,2.5,1100803813,Collateral Damage (2002),Action|Thriller,233469,9884.0
36,5171,3.0,1100803810,"Time Machine, The (2002)",Action|Adventure|Sci-Fi,268695,2135.0
36,5312,4.0,1100803807,Murder by Numbers (2002),Crime|Thriller,264935,11892.0
36,5464,1.5,1100803567,Road to Perdition (2002),Crime|Drama,257044,4147.0
36,5956,2.0,1100803576,Gangs of New York (2002),Crime|Drama,217505,3131.0
36,6662,3.0,1100803749,"Pink Panther, The (1963)",Comedy|Crime,57413,936.0
37,150,5.0,845239388,Apollo 13 (1995),Adventure|Drama|IMAX,112384,568.0
37,153,3.0,845239426,Batman Forever (1995),Action|Adventure|Comedy|Crime,112462,414.0
37,165,5.0,845239426,Die Hard: With a Vengeance (1995),Action|Crime|Thriller,112864,1572.0
37,231,5.0,845239442,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy,109686,8467.0
37,292,4.0,845239483,Outbreak (1995),Action|Drama|Sci-Fi|Thriller,114069,6950.0
37,296,5.0,845239388,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,110912,680.0
37,316,5.0,845239442,Stargate (1994),Action|Adventure|Sci-Fi,111282,2164.0
37,318,4.0,845239483,"Shawshank Redemption, The (1994)",Crime|Drama,111161,278.0
37,329,3.0,845239483,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi,111280,193.0
37,344,5.0,845239426,Ace Ventura: Pet Detective (1994),Comedy,109040,3049.0
37,349,4.0,845239442,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,109444,9331.0
37,356,4.0,845239483,Forrest Gump (1994),Comedy|Drama|Romance|War,109830,13.0
37,380,2.0,845239388,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,111503,36955.0
37,457,4.0,845239442,"Fugitive, The (1993)",Thriller,106977,5503.0
37,590,4.0,845239388,Dances with Wolves (1990),Adventure|Drama|Western,99348,581.0
37,592,3.0,845239387,Batman (1989),Action|Crime|Thriller,96895,268.0
37,593,5.0,845239426,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller,102926,274.0
37,661,3.0,845926982,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical,116683,10539.0
37,671,5.0,845239506,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,117128,3065.0
37,1061,5.0,845927014,Sleepers (1996),Thriller,117665,819.0
37,1073,4.0,845239522,Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical,67992,252.0
38,11,5.0,841341447,"American President, The (1995)",Comedy|Drama|Romance,112346,9087.0
38,17,3.0,841341494,Sense and Sensibility (1995),Drama|Romance,114388,4584.0
38,21,3.0,841341362,Get Shorty (1995),Comedy|Crime|Thriller,113161,8012.0
38,39,3.0,841341384,Clueless (1995),Comedy|Romance,112697,9603.0
38,48,3.0,841341570,Pocahontas (1995),Animation|Children|Drama|Musical|Romance,114148,10530.0
38,50,5.0,841341362,"Usual Suspects, The (1995)",Crime|Mystery|Thriller,114814,629.0
38,62,3.0,841341570,Mr. Holland's Opus (1995),Drama,113862,2054.0
38,105,3.0,841341618,"Bridges of Madison County, The (1995)",Drama|Romance,112579,688.0
38,110,5.0,841341295,Braveheart (1995),Action|Drama|War,112573,197.0
38,150,4.0,841341161,Apollo 13 (1995),Adventure|Drama|IMAX,112384,568.0
38,151,5.0,841341494,Rob Roy (1995),Action|Drama|Romance|War,114287,11780.0
38,153,3.0,841341195,Batman Forever (1995),Action|Adventure|Comedy|Crime,112462,414.0
38,161,4.0,841341249,Crimson Tide (1995),Drama|Thriller|War,112740,8963.0
38,163,1.0,841341715,Desperado (1995),Action|Romance|Western,112851,8068.0
38,168,4.0,841341549,First Knight (1995),Action|Drama|Romance,113071,6520.0
38,193,1.0,841341598,Showgirls (1995),Drama,114436,10802.0
38,203,3.0,841341750,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",Comedy,114682,9090.0
38,208,1.0,841341271,Waterworld (1995),Action|Adventure|Sci-Fi,114898,9804.0
38,222,3.0,841341785,Circle of Friends (1995),Drama|Romance,112679,22625.0
38,223,5.0,841341650,Clerks (1994),Comedy,109445,2292.0
38,224,4.0,841341598,Don Juan DeMarco (1995),Comedy|Drama|Romance,112883,1909.0
38,235,4.0,841341515,Ed Wood (1994),Comedy|Drama,109707,522.0
38,237,3.0,841341680,Forget Paris (1995),Comedy|Romance,113097,10525.0
38,246,5.0,841341715,Hoop Dreams (1994),Documentary,110057,14275.0
38,252,2.0,841341494,I.Q. (1994),Comedy|Romance,110099,11777.0
38,253,1.0,841341271,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror,110148,628.0
38,266,1.0,841341405,Legends of the Fall (1994),Drama|Romance|War|Western,110322,4476.0
38,273,2.0,841341680,Mary Shelley's Frankenstein (Frankenstein) (1994),Drama|Horror|Sci-Fi,109836,3036.0
38,282,3.0,841341447,Nell (1994),Drama,110638,1945.0
38,292,3.0,841341248,Outbreak (1995),Action|Drama|Sci-Fi|Thriller,114069,6950.0
38,296,3.0,841341163,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,110912,680.0
38,300,4.0,841341323,Quiz Show (1994),Drama,110932,11450.0
38,317,3.0,841341362,"Santa Clause, The (1994)",Comedy|Drama|Fantasy,111070,11395.0
38,318,5.0,841341249,"Shawshank Redemption, The (1994)",Crime|Drama,111161,278.0
38,329,3.0,841341249,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi,111280,193.0
38,337,3.0,841341468,What's Eating Gilbert Grape (1993),Drama,108550,1587.0
38,339,3.0,841341271,While You Were Sleeping (1995),Comedy|Romance,114924,2064.0
38,342,3.0,841341731,Muriel's Wedding (1994),Comedy,110598,236.0
38,350,4.0,841341428,"Client, The (1994)",Drama|Mystery|Thriller,109446,10731.0
38,355,3.0,841341650,"Flintstones, The (1994)",Children|Comedy|Fantasy,109813,888.0
38,356,3.0,841341271,Forrest Gump (1994),Comedy|Drama|Romance|War,109830,13.0
38,357,5.0,841341428,Four Weddings and a Funeral (1994),Comedy|Romance,109831,712.0
38,364,2.0,841341323,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,110357,8587.0
38,367,2.0,841341341,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,110475,854.0
38,368,4.0,841341598,Maverick (1994),Adventure|Comedy|Western,110478,9359.0
38,376,4.0,841341763,"River Wild, The (1994)",Action|Thriller,110997,8987.0
38,377,3.0,841341341,Speed (1994),Action|Romance|Thriller,111257,1637.0
38,380,3.0,841341163,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,111503,36955.0
38,410,3.0,841341323,Addams Family Values (1993),Children|Comedy|Fantasy,106220,2758.0
38,432,3.0,841341428,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,109439,11310.0
38,434,2.0,841341249,Cliffhanger (1993),Action|Adventure|Thriller,106582,9350.0
38,435,2.0,841341405,Coneheads (1993),Comedy|Sci-Fi,106598,9612.0
38,440,3.0,841341428,Dave (1993),Comedy|Romance,106673,11566.0
38,454,4.0,841341295,"Firm, The (1993)",Drama|Thriller,106918,37233.0
38,457,5.0,841341220,"Fugitive, The (1993)",Thriller,106977,5503.0
38,466,3.0,841341698,Hot Shots! Part Deux (1993),Action|Comedy|War,107144,9255.0
38,468,3.0,841341715,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy|Romance,112966,10612.0
38,480,3.0,841341296,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,107290,329.0
38,485,3.0,841341650,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy,107362,9593.0
38,497,5.0,841341680,Much Ado About Nothing (1993),Comedy|Romance,107616,11971.0
38,500,3.0,841341362,Mrs. Doubtfire (1993),Comedy|Drama,107614,788.0
38,508,3.0,841341532,Philadelphia (1993),Drama,107818,9800.0
38,509,2.0,841341467,"Piano, The (1993)",Drama|Romance,107822,713.0
38,527,5.0,841341405,Schindler's List (1993),Drama|War,108052,424.0
38,539,3.0,841341405,Sleepless in Seattle (1993),Comedy|Drama|Romance,108160,858.0
38,551,4.0,841341549,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,107688,9479.0
38,552,3.0,841341732,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,108333,10057.0
38,555,2.0,841341570,True Romance (1993),Crime|Thriller,108399,319.0
38,585,3.0,841341570,"Brady Bunch Movie, The (1995)",Comedy,112572,9066.0
38,586,3.0,841341384,Home Alone (1990),Children|Comedy,99785,771.0
38,588,3.0,841341195,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,103639,812.0
38,590,4.0,841341161,Dances with Wolves (1990),Adventure|Drama|Western,99348,581.0
38,592,4.0,841341160,Batman (1989),Action|Crime|Thriller,96895,268.0
38,593,3.0,841341220,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller,102926,274.0
38,595,4.0,841341220,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,101414,10020.0
38,597,2.0,841341384,Pretty Woman (1990),Comedy|Romance,100405,114.0
38,648,4.0,841341618,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller,117060,954.0
38,736,2.0,841341598,Twister (1996),Action|Adventure|Romance|Thriller,117998,664.0
39,32,3.0,974787510,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),Mystery|Sci-Fi|Thriller,114746,63.0
39,47,3.0,974789632,Seven (a.k.a. Se7en) (1995),Mystery|Thriller,114369,807.0
39,50,5.0,974788030,"Usual Suspects, The (1995)",Crime|Mystery|Thriller,114814,629.0
39,260,5.0,974787510,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,76759,11.0
39,296,5.0,974789540,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,110912,680.0
39,364,4.0,974788976,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,110357,8587.0
39,457,4.0,974789432,"Fugitive, The (1993)",Thriller,106977,5503.0
39,588,4.0,974788841,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,103639,812.0
39,589,4.0,974788030,Terminator 2: Judgment Day (1991),Action|Sci-Fi,103064,280.0
39,592,4.0,974789632,Batman (1989),Action|Crime|Thriller,96895,268.0
39,593,5.0,974788030,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller,102926,274.0
39,594,3.0,974788841,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical,29583,408.0
39,596,3.0,974788629,Pinocchio (1940),Animation|Children|Fantasy|Musical,32910,10895.0
39,608,5.0,974788126,Fargo (1996),Comedy|Crime|Drama|Thriller,116282,275.0
39,610,4.0,974789035,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,82509,11827.0
39,745,4.0,974788030,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy,112691,532.0
39,858,4.0,974789111,"Godfather, The (1972)",Crime|Drama,68646,238.0
39,908,3.0,974787139,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller,53125,213.0
39,924,2.0,974787586,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,62622,62.0
39,1022,3.0,974789035,Cinderella (1950),Animation|Children|Fantasy|Musical|Romance,42332,11224.0
39,1025,4.0,974788976,"Sword in the Stone, The (1963)",Animation|Children|Fantasy|Musical,57546,9078.0
39,1027,4.0,974787064,Robin Hood: Prince of Thieves (1991),Adventure|Drama,102798,8367.0
39,1029,3.0,974789035,Dumbo (1941),Animation|Children|Drama|Musical,33563,11360.0
39,1032,3.0,974789035,Alice in Wonderland (1951),Adventure|Animation|Children|Fantasy|Musical,43274,12092.0
39,1036,4.0,974788126,Die Hard (1988),Action|Crime|Thriller,95016,562.0
39,1073,3.0,974789854,Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical,67992,252.0
39,1089,5.0,974788071,Reservoir Dogs (1992),Crime|Mystery|Thriller,105236,500.0
39,1097,4.0,974787586,E.T. the Extra-Terrestrial (1982),Children|Drama|Sci-Fi,83866,601.0
39,1127,4.0,974789432,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller,96754,2756.0
39,1136,4.0,974788244,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy,71853,762.0
39,1196,5.0,974789111,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi,80684,1891.0
39,1197,5.0,974788384,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance,93779,2493.0
39,1198,4.0,974789111,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure,82971,85.0
39,1200,5.0,974787586,Aliens (1986),Action|Adventure|Horror|Sci-Fi,90605,679.0
39,1210,5.0,974787586,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi,86190,1892.0
39,1213,4.0,974789540,Goodfellas (1990),Crime|Drama,99685,769.0
39,1214,5.0,974787510,Alien (1979),Horror|Sci-Fi,78748,348.0
39,1215,5.0,974789432,Army of Darkness (1993),Action|Adventure|Comedy|Fantasy|Horror,106308,766.0
39,1219,5.0,974788126,Psycho (1960),Crime|Horror,54215,539.0
39,1221,5.0,974789111,"Godfather: Part II, The (1974)",Crime|Drama,71562,240.0
39,1248,5.0,974788071,Touch of Evil (1958),Crime|Film-Noir|Thriller,52311,1480.0
39,1258,5.0,974787836,"Shining, The (1980)",Horror,81505,694.0
39,1270,4.0,974787510,Back to the Future (1985),Adventure|Comedy|Sci-Fi,88763,105.0
39,1276,4.0,974788339,Cool Hand Luke (1967),Drama,61512,903.0
39,1282,1.0,974788629,Fantasia (1940),Animation|Children|Fantasy|Musical,32455,756.0
39,1287,4.0,974789232,Ben-Hur (1959),Action|Adventure|Drama,52618,665.0
39,1291,5.0,974789327,Indiana Jones and the Last Crusade (1989),Action|Adventure,97576,89.0
39,1387,5.0,974787836,Jaws (1975),Action|Horror,73195,578.0
39,1394,4.0,974788442,Raising Arizona (1987),Comedy,93822,378.0
39,1396,3.0,974787637,Sneakers (1992),Action|Comedy|Crime|Drama|Sci-Fi,105435,2322.0
39,1408,4.0,974789432,"Last of the Mohicans, The (1992)",Action|Romance|War|Western,104691,9361.0
39,1500,4.0,974789727,Grosse Pointe Blank (1997),Comedy|Crime|Romance,119229,9434.0
39,1527,2.0,974787510,"Fifth Element, The (1997)",Action|Adventure|Comedy|Sci-Fi,119116,18.0
39,1584,5.0,974787637,Contact (1997),Drama|Sci-Fi,118884,686.0
39,1610,4.0,974788126,"Hunt for Red October, The (1990)",Action|Adventure|Thriller,99810,1669.0
39,1617,2.0,974788030,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,119488,2118.0
39,1729,5.0,974789727,Jackie Brown (1997),Crime|Drama|Thriller,119396,184.0
39,1862,2.0,974787293,Species II (1998),Horror|Sci-Fi,120841,10216.0
39,1907,2.0,974788976,Mulan (1998),Adventure|Animation|Children|Comedy|Drama|Musical|Romance,120762,10674.0
